koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans
1741,NA,Ахмед-Хан-Махи,Dargwa,цуд.,NA,NA,NA,NA,NA,Ахмед-Хан-Махи,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
2337,Akhmedkent,Ахмедкент,Dargwa,кайт.?,Dargwa,NA,TRUE,Ахмед-кент (Ахмала-ша),Ахмед Кент (Ахалаша),Ахмедкент,Ахмедкент,611,613,715,1026,42.12036,47.81047,Daghestan,NA,678.575988769531,NA,not_kutan
941,NA,Ахнада,Avar,NA,NA,NA,NA,NA,NA,Ахнада,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA
3379,Akhnig,Ахниг,Lezgian,NA,Lezgian,NA,TRUE,Ахниг,"Агних (Агниг, Ахлик)",Ахниг,Ахниг,430,442,300,21,41.5232,47.99481,Daghestan,NA,1169.36584472656,NA,not_kutan
1297,Akhsakadamakhi,Ахсакадамахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,NA,Ахса-Кады-Хунту,Ахсакадамахи,NA,NA,44,205,42.303416,47.381576,Daghestan,NA,1374.48095703125,NA,not_kutan
3931,Akhty,Ахты,Lezgian,NA,Lezgian,NA,TRUE,Ахты (Ахса),Ахты (Ахса),Ахты,Ахты,5935,5789,3870,13405,41.45904,47.746695,Daghestan,NA,1056.3193359375,NA,not_kutan
1053,NA,Ачада,Avar,NA,NA,NA,NA,NA,NA,Ачада,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
8125,NA,Ачи-Су,NA,NA,NA,NA,NA,NA,NA,NA,Ачи-Су,NA,NA,NA,1681,NA,NA,NA,NA,NA,NA,NA
479,NA,Ачилобачи,Tindi,NA,NA,NA,NA,NA,NA,Ачилобачи,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
229,NA,Ачилу,Andi,верхне-андийски,NA,NA,NA,NA,NA,Ачилу,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
2989,NA,Ашага-Араг,Lezgian,NA,NA,NA,NA,Ашага-Араг (Джугуч-Араг),"Ашага-Араг (Ашага-Ага, Аса-Арах, Джунгут-Араг)",Ашага-Араг,NA,713,1140,421,NA,NA,NA,NA,NA,NA,NA,NA
2989,NA,Ашага-Араг,Lezgian,NA,NA,NA,NA,Ашага-Араг (Ага-Араг),"Ашага-Араг (Ашага-Ага, Аса-Арах, Джунгут-Араг)",Ашага-Араг,NA,408,1140,421,NA,NA,NA,NA,NA,NA,NA,NA
3007,Ashaga-Arkhit,Ашага-Архит,Lezgian,NA,Lezgian,NA,TRUE,Ашага-Архит (Ага-Ерахт),"Ашага-Аркит (Ага-Ерахт, Нижний Аркит)",Ашага-Архит,Ашага-Архит,589,546,429,811,41.734607,47.97302,Daghestan,NA,861.138244628906,NA,not_kutan
3065,NA,Ашага-Захит,Lezgian,NA,NA,NA,NA,Ашага-Захит (Ага-Захит),"Ашага-Захит (Ага-Захит, Нижний Захит)",Ашага-Захит,Ашага-Захит,396,349,306,0,NA,NA,NA,NA,NA,NA,NA
2999,Ashaga-Stal,Ашага-Стал,Lezgian,NA,Lezgian,NA,TRUE,"Ашага-Сталь (Ага-кран, Ага-Сталь)","Ашага-Стал (Ага-Стал, Ага-Кран, Нижний Стал)",Ашага-Сталь,Ашага-Стал,1312,1269,1342,2854,41.69724,48.19462,Daghestan,NA,514.984130859375,NA,not_kutan
3001,NA,Ашага-Стальские Казмаляры Верх.,Lezgian,NA,NA,NA,NA,NA,NA,Ашага-Стальские Казмаляры Верх.,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA
3005,Ashaga-Tsinit,Ашага-Цинит,Lezgian,NA,Lezgian,NA,TRUE,Ашага-Цинит (Ага-Цилинт),"Ашага-Цинит (Ага-Цилипт, Нижнее Цинит)",Ашага-Цинит,Ашага-Цинит,459,417,415,789,41.72324,48.00882,Daghestan,NA,777.227172851562,NA,not_kutan
3011,Ashaga-Yarak,Ашага-Ярак,Tabasaran,NA,Tabasaran,NA,TRUE,Ярак нижний (Аскан-Ярак),"Ярак Нижний (Ярку Нижн., Аскан-Ярак)",Ашага-Ярак,Ашага-Ярак,338,342,582,1329,41.822988,47.952033,Daghestan,NA,1242.81079101563,NA,not_kutan
2993,Ashagakartas,Ашагакартас,Lezgian,NA,Lezgian,NA,TRUE,Ашага-Картас (Ага-Картас),"Ашага-Картас (Ага-Картас, Нижний-Картас)",Ашага-Картас,Ашагакартас,544,502,306,192,41.63177,48.1193,Daghestan,NA,689.695739746094,NA,not_kutan
3003,Ashaga-Stal-Kazmalyar,Ашагастал-Казмаляр,Lezgian,NA,Lezgian,NA,TRUE,NA,NA,Ашага-Стальские Казмаляры Ниж.,Ашага-Стал-Казмаляр,NA,NA,177,2979,41.681705,48.218336,Daghestan,NA,409.447540283203,NA,not_kutan
3429,Ashakent,Ашакент,Lezgian,NA,Lezgian,NA,TRUE,NA,NA,Аша-Кент,Ашакент,NA,NA,279,210,41.59479,47.87241,Daghestan,NA,1874.18786621094,NA,not_kutan
231,Ashali,Ашали,Andi,верхне-андийски,Andi,NA,TRUE,Ашали,Ашали (Ашуламъ),Ашали,Ашали,263,286,138,788,42.76963,46.30878,Daghestan,NA,1573.82092285156,NA,not_kutan
3017,Ashar,Ашар,Lezgian,NA,Lezgian,NA,TRUE,Ашар,Ашар,Ашар,Ашар,669,711,614,567,41.615664,47.663417,Daghestan,NA,1595.80969238281,NA,not_kutan
45,Ashil'ta,Ашильта,Avar,NA,Avar,NA,TRUE,Ашильта (Ашель),Ашильта (Ашель),Ашильта,Ашильта,443,478,586,1982,42.772446,46.728853,Daghestan,NA,640.283020019531,NA,not_kutan
8015,Ashino,Ашино,NA,NA,Botlikh,NA,NA,NA,NA,NA,Ашино,NA,NA,NA,80,42.683462,46.156727,Daghestan,NA,956.206176757813,NA,not_kutan
3725,NA,Аштан,Dargwa,сев.,NA,NA,NA,NA,NA,Аштан,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
3471,Ashty,Ашты,Dargwa,кубач-ашт.,Dargwa,NA,TRUE,Ашти (Усти),"Ашты (Ашти, Усти)",Ашти,Ашты,894,887,913,395,41.961098,47.502559,Daghestan,NA,1636.76684570313,NA,not_kutan
223,Asha,Аща,Tindi,NA,Tindi,NA,TRUE,Ашали,Ашша (Аша),Ашша,Аща,187,190,261,0,42.450373,46.3334458,Daghestan,NA,3161.02319335937,NA,not_kutan
1585,NA,Ая,Dargwa,сев.,NA,NA,NA,NA,NA,Ая,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1835,NA,Ая-Бурхи-Махи,Dargwa,сев.,NA,NA,NA,NA,Ая-Бурхида-Махи,Ая-Бурхи-Махи,NA,NA,83,142,NA,NA,NA,NA,NA,NA,NA,NA
9005,Ayalakab,Аялакаб,Dargwa,сев.,Dargwa,NA,TRUE,NA,Аялакак,–,Аялакаб,NA,76,NA,390,42.4231,47.4625,Daghestan,NA,1243.02075195312,NA,not_kutan
1837,Ayalizimakhi,Аялизимахи,Dargwa,сев.,Dargwa,NA,TRUE,Аялизи,Аялизи-Махи,Ая-Лизи-Махи,Аялизимахи,422,399,283,702,42.37684,47.60746,Daghestan,NA,1055.11938476563,NA,not_kutan
1839,Ayamakhi,Аямахи,Dargwa,сев.,Dargwa,NA,TRUE,Ая-Махи,Ая-Махи,Ая-Махи,Аямахи,302,191,290,0,42.40528,47.5725,Daghestan,NA,1096.869140625,NA,not_kutan
1491,Ayatsimakhi,Аяцимахи,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Аядцы-Махи,Аяци-Махи,Аяци-Махи,Аяцимахи,120,114,100,122,42.00618,47.46117,Daghestan,NA,2041.28308105469,NA,not_kutan
1809,Ayatsuri,Аяцури,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Аяцуры-Махи,Аяцури-Махи,Ая-Цури,Аяцури,129,129,82,151,42.07354,47.45121,Daghestan,NA,1704.47766113281,NA,not_kutan
757,NA,Багактул,Kumyk,NA,NA,NA,NA,NA,NA,Багактул,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1525,NA,Баганд-Махи,Dargwa,сев.,NA,NA,NA,NA,NA,Баганд-Махи,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA
3559,Bagikla,Багикла,Lak,NA,Lak,NA,TRUE,Багеклю (Бахикул),"Багеклю (Бахикуль, Бягиклялю)",Бачекла,Багикла,382,361,296,86,42.25308,47.13393,Daghestan,NA,1435.11450195313,NA,not_kutan
1129,Baginub,Багинуб,Avar,NA,Avar,NA,TRUE,Багинуб (Багин),Баггинуб (Баггин),Багинуб,Багинуб,101,132,121,40,42.1743,46.88159,Daghestan,NA,1917.81408691406,NA,not_kutan
2123,Bazhluk,Бажлук,Dargwa,кайт.,Dargwa,NA,TRUE,Бажлук (Бажули),"Бажлук (Бажули, Бажукли)",Бажлук,Бажлук,247,251,284,41,42.040295,47.808314,Daghestan,NA,1167.46374511719,NA,not_kutan
47,Baitl',Баитль,Avar,NA,Avar,NA,TRUE,Баитль,Баитль,Бойтли,Баитль,165,176,144,202,42.546452,46.676472,Daghestan,NA,1783.91552734375,NA,not_kutan
755,NA,Бакал,Kumyk,NA,NA,NA,NA,NA,NA,Бакал,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
197,NA,Бакда,Avar,NA,NA,NA,NA,NA,NA,Бакда,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA
1719,Bakni,Бакни,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Бакни,Бакни,Бакни,Бакни,305,307,284,251,42.11618,47.53095,Daghestan,NA,1476.041015625,NA,not_kutan
1057,Balanub,Балануб,Avar,NA,Avar,NA,TRUE,NA,NA,Баланаб,Балануб,NA,NA,120,115,42.4284,46.8251,Daghestan,NA,1032.0556640625,NA,not_kutan
53,Balakhani,Балахани,Avar,NA,Avar,NA,TRUE,Балакани (Балахани),Балаканы (Балаханы),Балаханы,Балахани,898,904,1000,2166,42.63128,46.89514,Daghestan,NA,889.520141601563,NA,not_kutan
1055,NA,Балдутль,Avar,NA,NA,NA,NA,NA,NA,Багдутль,Балдутль,NA,NA,41,11,NA,NA,NA,NA,NA,NA,NA
1621,Baltamakhi,Балтамахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,NA,Балта-Махи,Балтамахи,NA,NA,198,394,42.29843,47.72877,Daghestan,NA,732.907775878906,NA,not_kutan
1401,Balkhar,Балхар,Lak,NA,Lak,NA,TRUE,Балхар,Балхар (Баркарлю),Балхар,Балхар,1424,1437,1195,941,42.2797,47.2314,Daghestan,NA,1658.48388671875,NA,not_kutan
4107,Barnab,Барнаб,Avar,NA,Avar,NA,TRUE,Барнаб,Барнабъ (Баркабъ),Барнаб,Барнаб,97,103,93,400,42.07964,46.37894,Daghestan,NA,1709.30212402344,NA,not_kutan
1933,NA,Бархакент,Dargwa,сев.,NA,NA,NA,Барха-Кент,Барха-Кент,Барха-Кент,NA,106,105,45,NA,NA,NA,NA,NA,NA,NA,NA
2211,Barshamay,Баршамай,Dargwa,кайт.,Dargwa,NA,TRUE,Баршемай,Баршемай (Баршамай),Баршамай,Баршамай,1070,1040,883,2112,42.11176,47.85143,Daghestan,NA,555.4951171875,NA,not_kutan
1059,NA,Басар,Avar,NA,NA,NA,NA,NA,NA,Басар,Басар,NA,NA,20,13,NA,NA,NA,NA,NA,NA,NA
51,Batlaich,Батлаич,Avar,NA,Avar,NA,TRUE,Батлаич,Батлаичъ (Батлагичъ),Батлаич,Батлаич,772,788,770,1083,42.554821,46.754217,Daghestan,NA,1764.73999023438,NA,not_kutan
333,Batlakhatli,Батлахатли,Chamalal,NA,Chamalal,NA,TRUE,NA,NA,Битлохотль,Батлахатли,NA,NA,72,3,42.580364,46.058877,Daghestan,NA,1727.35815429688,NA,not_kutan
1603,Bakhmakhi,Бахмахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,NA,Бахли-Махи,Бахмахи,NA,NA,224,226,42.30638,47.59269,Daghestan,NA,1170.33337402344,NA,not_kutan
1623,NA,Бахмуд-Кент,Dargwa,сев.,NA,NA,NA,NA,NA,Бахмуд-Кент,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA
3381,Bakhtsug,Бахцуг,Lezgian,NA,Lezgian,NA,TRUE,Багцуг,"Багцух (Бахцух, Бахсуг)",Бахцуг,Бахцуг,518,573,279,166,41.50975,47.95065,Daghestan,NA,1282.392578125,NA,not_kutan
939,Batsada,Бацада,Avar,NA,Avar,NA,TRUE,Бацада,Бацада (Бецъ),Бацада,Бацада,725,835,877,755,42.3036,46.9092,Daghestan,NA,1580.35974121094,NA,not_kutan
1061,NA,Бацикварих,Avar,NA,NA,NA,NA,NA,NA,Баци-Карюх,Бацикварих,NA,NA,18,3,NA,NA,NA,NA,NA,NA,NA
9020,NA,Баш-Дашагил,Lezgian,NA,NA,NA,NA,Баш-Дашагил,NA,NA,NA,1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2151,Bashlykent,Башлыкент,Kumyk,NA,Kumyk,NA,TRUE,Александр-кент,Александр-Кент,Джалал-Кент,Башлыкент,1547,1610,1454,3230,42.2597,47.8439,Daghestan,NA,280.568176269531,NA,not_kutan
9018,NA,Баят,North Azerbaijani,NA,NA,NA,NA,Баят (Боят),"Баят (Боят, Баат, Баянт)",NA,NA,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
3219,Bedyuk,Бедюк,Aghul,агульский собственно,Aghul,NA,TRUE,"Бедук (Бадёк, Витгих)","Бедук (Бадек, Виттих)",Бедук,Бедюк,209,221,292,301,41.716044,47.525715,Daghestan,NA,2171.84130859375,NA,not_kutan
4121,Bezhta,Бежта,Bezhta,NA,Bezhta,NA,TRUE,Бежита,Бежита (Бежито),Бежита,Бежта,1490,1613,1058,3500,42.1339,46.1247,Daghestan,NA,1633.08129882813,NA,not_kutan
4165,Bezhuda,Бежуда,Avar,NA,Avar,NA,TRUE,Бижида (Бежуда),Бежуда (Бежида),Бежуда,Бежуда,142,148,100,31,42.200348,46.479175,Daghestan,NA,2288.99243164062,NA,not_kutan
919,NA,Без названия,Kumyk,NA,NA,NA,NA,NA,NA,Без названия,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,Бекахатль,Chamalal,NA,NA,NA,NA,NA,NA,Бекахатль,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA
8016,Beledi,Беледи,NA,NA,Godoberi,NA,NA,NA,NA,NA,Беледи,NA,NA,NA,91,42.66722,46.05361,Daghestan,NA,1746.78979492188,NA,not_kutan
1951,Belidzhi,Белиджи (пгт),Lezgian,NA,Lezgian,NA,TRUE,NA,NA,Белиджи,Белиджи,NA,NA,104,12238,41.870833,48.388611,Daghestan,NA,21.179744720459,NA,not_kutan
1947,NA,Белиджи (село),North Azerbaijani,NA,NA,NA,NA,Билиджи,Билиджи,Белиджи,Белиджи,517,629,339,4282,NA,NA,NA,NA,NA,NA,NA
1953,NA,Белиджи № 6,Armenian,верхне-андийски,NA,NA,NA,NA,NA,Белиджи № 6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,Белилетль,Andi,верхне-андийски,NA,NA,NA,NA,NA,Белилетль,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,Белуха,Godoberi,NA,NA,NA,NA,NA,NA,Белуха,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,Бергеинзи,Dargwa,сев.,NA,NA,NA,NA,NA,Бер-Инзи-Махи,Бергеинзи,NA,NA,67,124,NA,NA,NA,NA,NA,NA,NA
1299,NA,Берги-Мак-Махи,Dargwa,сев.,NA,NA,NA,NA,NA,Берги-Мак-Махи,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1973,NA,Берикей,North Azerbaijani,NA,NA,NA,NA,Берекей,Беркей,Берикей,Берикей,875,850,730,3027,NA,NA,NA,NA,NA,ж/д станция в селе,NA
1973,NA,Берикей,North Azerbaijani,NA,NA,NA,NA,Берекей,Беркей,Берикей,Берикей,875,850,730,3027,NA,NA,NA,NA,NA,село,NA
1977,NA,Берикей,Lezgian,NA,NA,NA,NA,NA,NA,Берикей,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,ж/д станция в селе,NA
1977,NA,Берикей,Lezgian,NA,NA,NA,NA,NA,NA,Берикей,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,село,NA
1979,NA,Берикей № 1,Armenian,верхне-андийски,NA,NA,NA,NA,NA,Берикей № 1,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,Берикей № 2,Russian,NA,NA,NA,NA,NA,NA,Берикей № 2,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,Берикей № 3,Russian,NA,NA,NA,NA,NA,NA,Берикей № 3,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,Берикей № 4,Aghul,агульский собственно,NA,NA,NA,NA,NA,Берикей № 4,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
4715,Berikh,Берих,Tsez,цезский,Tsez,NA,TRUE,NA,NA,Пирох,Берих,NA,NA,52,209,42.23806,46.05306,Daghestan,NA,1756.38781738281,NA,not_kutan
9001,NA,Бет-аул,Kumyk,NA,NA,NA,NA,Бет-аул,Бет-аул,–,NA,674,691,NA,NA,NA,NA,NA,NA,NA,NA,NA
4255,NA,Бетельда,Avar,NA,NA,NA,NA,Метельда (Бетлельда),"Метельда (Бетлельда, Бехельда)",Бетельда,Бетельда,179,169,93,486,NA,NA,NA,NA,NA,NA,NA
1063,NA,Бетер,Avar,NA,NA,NA,NA,NA,NA,Бетер,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
63,Betli,Бетли,Avar,NA,Avar,NA,TRUE,Бетль,Бетль (Бетлитль),Бетль,Бетли,311,335,283,18,42.72372,46.73388,Daghestan,NA,1770.96838378906,NA,not_kutan
1635,Bikalamakhi,Бикаламахи,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Бийкала-Махи,Бийкала-Махи,Бикала-Махи,Бикаламахи,102,76,72,57,42.04647,47.36054,Daghestan,NA,1772.30480957031,NA,not_kutan
3247,Bil'bil'-Kazmalyar,Бильбиль-Казмаляр,Lezgian,NA,Lezgian,NA,TRUE,NA,NA,Бильбиль-Кент-Казмаляр,Бильбиль-Казмаляр,NA,NA,443,2042,41.82188,48.5448,Daghestan,NA,23.214786529541,NA,not_kutan
2035,Bil'gadi,Бильгади,North Azerbaijani,NA,North Azerbaijani,NA,TRUE,NA,NA,Бильгади Казмаляр,Бильгади,NA,NA,176,640,42.08581,48.13462,Daghestan,NA,198.375442504883,NA,not_kutan
293,NA,Бицида,Chamalal,NA,NA,NA,NA,NA,NA,Бицида,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,Бичила,Andi,верхне-андийски,NA,NA,NA,NA,NA,Бичила,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,Бичичи,Tindi,NA,NA,NA,NA,NA,NA,Бичичи,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA
1303,NA,Бични-Махи,Dargwa,сев.,NA,NA,NA,NA,NA,Бични-Махи,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA
3777,Bogatyrevka,Богатыревка,Russian,NA,Avar,NA,FALSE,NA,NA,Коркмасовка,Богатыревка,NA,NA,210,3187,43.118523,47.368198,Daghestan,NA,-20.8449687957764,?дубликат,not_kutan
3777,NA,Богатыревка,Russian,NA,NA,NA,NA,NA,NA,Коркмасовка,Богатыревка,NA,NA,210,3187,NA,NA,NA,NA,NA,?дубликат,NA
3781,Bogatyrevka,Богатыревка,Russian,NA,Avar,NA,FALSE,NA,NA,Коркмасовка (б Осадченко),NA,NA,NA,4,NA,43.118523,47.368198,Daghestan,NA,-20.8449687957764,?дубликат,not_kutan
3781,NA,Богатыревка,Russian,NA,NA,NA,NA,NA,NA,Коркмасовка (б Осадченко),NA,NA,NA,4,NA,NA,NA,NA,NA,NA,?дубликат,NA
819,NA,Богатырь,Avar,NA,NA,NA,NA,NA,NA,Богатырь,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA
1091,Bol'shoy Urala,Большой Урала,Avar,NA,Avar,NA,TRUE,NA,NA,Урала,Большой Урала,NA,NA,250,173,42.424277,46.805844,Daghestan,NA,1331.03063964844,NA,not_kutan
759,NA,Боралаго-Озло,Kumyk,NA,NA,NA,NA,NA,NA,Боралаго-Озло,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
3941,NA,Борч,Rutul,NA,NA,NA,NA,Борч (Бурж),"Борч (Бурж, Пуча)",Борч,Борч,2290,2361,2325,19,NA,NA,NA,NA,NA,NA,NA
263,Botlikh,Ботлих,Botlikh,NA,Botlikh,NA,TRUE,Ботлих,Болтих (Батлькалъ),Ботлих,Ботлих,1105,1041,1070,10787,42.667813,46.221451,Daghestan,NA,963.75537109375,NA,not_kutan
4271,Bochokh,Бочох,Avar,NA,Avar,NA,TRUE,Бочок (Бочох),"Бочокъ (Бочохъ, Бочекъ)",Бочах,Бочох,40,49,28,81,42.22,46.28472,Daghestan,NA,1851.06127929688,NA,not_kutan
1543,Buanzimakhi,Буанзимахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,Буанцала,Буанцы,Буанзимахи,NA,140,173,168,42.42062,47.44966,Daghestan,NA,1307.66564941406,NA,not_kutan
671,Buglen,Буглен,Kumyk,NA,Kumyk,NA,TRUE,Буглен,Буглен (Бугулен),Буглен,NA,1012,942,816,NA,42.7553,47.1989,Daghestan,NA,521.49658203125,явно одно и то же село,not_kutan
671,NA,Буглен,Kumyk,NA,NA,NA,NA,Буглен,Буглен (Бугулен),Буглен,NA,1012,942,816,NA,NA,NA,NA,NA,NA,явно одно и то же село,NA
1955,NA,Будка № 202,Muslim Tat,NA,NA,NA,NA,NA,NA,Будка № 202,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,Будка № 211,Russian,NA,NA,NA,NA,NA,NA,Будка № 211,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
829,NA,Будка на 18 в.,Kumyk,NA,NA,NA,NA,NA,NA,Будка на 18 в.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
833,NA,Будка на 27 в.,Lak,NA,NA,NA,NA,NA,NA,Будка на 27 в.,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
831,NA,Будка на 8 в.,Kumyk,NA,NA,NA,NA,NA,NA,Будка на 8 в.,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,Буйнакск,Russian,NA,NA,NA,NA,NA,NA,Буйнакск (б. Темир-Хан-Шура),Буйнакск,NA,NA,3046,58625,NA,NA,NA,NA,NA,NA,NA
1637,Bukkamakhi,Буккамахи,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Боккале-Махи (Буккале-Махи),Буккала-Махи,Букала-Махи,Буккамахи,178,167,118,58,42.03148,47.41884,Daghestan,NA,1760.23791503906,NA,not_kutan
347,NA,Букуду,Godoberi,NA,NA,NA,NA,NA,NA,Букуду,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1745,NA,Букун-Махи,Dargwa,цуд.,NA,NA,NA,NA,NA,Букун-Махи,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,Бунараб-Рохоб,Avar,NA,NA,NA,NA,NA,NA,Бунараб-Рохоб,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA
1569,NA,Бураган-Махи,Dargwa,сев.,NA,NA,NA,NA,NA,Бураган-Махи,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
3275,Burgankent,Бурганкент,Tabasaran,NA,Tabasaran,NA,TRUE,Бурган-кент,Бургам-Кент (Бургах Кент),Бурган-Кент,Бурганкент,104,105,146,704,41.89939,48.06439,Daghestan,NA,621.0244140625,NA,not_kutan
1305,Burgimakmakhi,Бургимакмахи,Dargwa,сев.,Dargwa,NA,TRUE,Бурхимак,Бурхимакъ-Махи,Бурги-Ман-Махи,Бургимакмахи,144,185,63,1283,42.2897,47.3769,Daghestan,NA,1333.25146484375,NA,not_kutan
1307,Burgimakhi,Бургимахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,NA,Бурхи-Махи,Бургимахи,NA,NA,50,136,42.27489,47.28652,Daghestan,NA,1512.24951171875,NA,not_kutan
1241,NA,Бурдали,Avar,NA,NA,NA,NA,NA,NA,Бурдали,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
1407,Burdeki,Бурдеки,Dargwa,сев.,Dargwa,NA,TRUE,Бурдеки,"Бурдеки (Бурдаки, Вердюк, Мурдук)",Бурдек,Бурдеки,339,335,399,652,42.3047,47.6703,Daghestan,NA,747.930297851562,NA,not_kutan
3021,Burkikhan,Буркихан,Aghul,агульский собственно,Aghul,NA,TRUE,"Боркихан (Буркихан, Гёкёпар)",Буркихан (Бор. - Гёкёнар),Буркихан,Буркихан,695,710,780,1193,41.806356,47.538467,Daghestan,NA,1917.41918945313,NA,not_kutan
1905,Burtanimakhi,Буртанимахи,Dargwa,цуд.,Dargwa,NA,TRUE,NA,Буртани-Махи,Буртани-Махи Нижн.,Буртанимахи,NA,314,242,300,42.37097,47.14988,Daghestan,NA,1071.83776855469,NA,not_kutan
3573,NA,Буртни,Lak,NA,NA,NA,NA,Буртни (Буртун),"Буртни (Бурутун, Буртнилю)",Буртни,NA,133,142,107,NA,NA,NA,NA,NA,NA,NA,NA
